time/days,B.S concentration/(g/L),nostoc concentration
7.18055555555556,0.205683412931005,0.520215143187978
7.18125,0.20568701599769,0.520261685537059
7.18194444444444,0.205690618103593,0.520308231220349
7.18263888888889,0.205694219248623,0.520354780237837
7.18333333333333,0.20569781943269,0.520401332589513
7.18402777777778,0.205701418655704,0.520447888275365
7.18472222222222,0.205705016917574,0.520494447295383
7.18541666666667,0.205708614218209,0.520541009649555
7.18611111111111,0.20571221055752,0.52058757533787
7.18680555555556,0.205715805935416,0.520634144360318
7.1875,0.205719400351807,0.520680716716887
7.18819444444444,0.205722993806603,0.520727292407566
7.18888888888889,0.205726586299712,0.520773871432344
7.18958333333333,0.205730177831045,0.52082045379121
7.19027777777778,0.205733768400511,0.520867039484153
7.19097222222222,0.205737358008021,0.520913628511161
7.19166666666667,0.205740946653482,0.520960220872223
7.19236111111111,0.205744534336807,0.521006816567328
7.19305555555556,0.205748121057903,0.521053415596465
7.19375,0.20575170681668,0.521100017959622
7.19444444444444,0.205755291613049,0.521146623656787
7.19513888888889,0.205758875446919,0.521193232687951
7.19583333333333,0.205762458318199,0.5212398450531
7.19652777777778,0.2057660402268,0.521286460752224
7.19722222222222,0.205769621172631,0.521333079785312
7.19791666666667,0.205773201155601,0.521379702152351
7.19861111111111,0.20577678017562,0.52142632785333
7.19930555555556,0.205780358232599,0.521472956888238
7.2,0.205783935326446,0.521519589257063
7.20069444444444,0.205787511457071,0.521566224959794
7.20138888888889,0.205791086624384,0.521612863996418
7.20208333333333,0.205794660828295,0.521659506366925
7.20277777777778,0.205798234068713,0.521706152071302
7.20347222222222,0.205801806345548,0.521752801109538
7.20416666666667,0.20580537765871,0.521799453481621
7.20486111111111,0.205808948008108,0.52184610918754
7.20555555555556,0.205812517393653,0.521892768227282
7.20625,0.205816085815253,0.521939430600836
7.20694444444444,0.205819653272819,0.52198609630819
7.20763888888889,0.20582321976626,0.522032765349332
7.20833333333333,0.205826785295486,0.52207943772425
7.20902777777778,0.205830349860406,0.522126113432933
7.20972222222222,0.205833913460931,0.522172792475368
7.21041666666667,0.205837476096969,0.522219474851543
7.21111111111111,0.205841037768432,0.522266160561447
7.21180555555556,0.205844598475228,0.522312849605067
7.2125,0.205848158217267,0.522359541982391
7.21319444444444,0.205851716994458,0.522406237693408
7.21388888888889,0.205855274806713,0.522452936738105
7.21458333333333,0.20585883165394,0.52249963911647
7.21527777777778,0.205862387536048,0.522546344828491
7.21597222222222,0.205865942452949,0.522593053874155
7.21666666666667,0.205869496404551,0.522639766253451
7.21736111111111,0.205873049390764,0.522686481966366
7.21805555555556,0.205876601411498,0.522733201012889
7.21875,0.205880152466663,0.522779923393006
7.21944444444444,0.205883702556168,0.522826649106705
7.22013888888889,0.205887251679923,0.522873378153975
7.22083333333333,0.205890799837838,0.522920110534802
7.22152777777778,0.205894347029823,0.522966846249174
7.22222222222222,0.205897893255787,0.52301358529708
7.22291666666667,0.205901438515641,0.523060327678505
7.22361111111111,0.205904982809293,0.523107073393439
7.22430555555556,0.205908526136653,0.523153822441868
7.225,0.205912068497632,0.523200574823781
7.22569444444444,0.20591560989214,0.523247330539163
7.22638888888889,0.205919150320085,0.523294089588004
7.22708333333333,0.205922689781377,0.523340851970289
7.22777777777778,0.205926228275927,0.523387617686008
7.22847222222222,0.205929765803644,0.523434386735146
7.22916666666667,0.205933302364438,0.523481159117691
7.22986111111111,0.205936837958219,0.523527934833631
7.23055555555556,0.205940372584896,0.523574713882952
7.23125,0.20594390624438,0.523621496265643
7.23194444444444,0.205947438936579,0.52366828198169
7.23263888888889,0.205950970661404,0.52371507103108
7.23333333333333,0.205954501418765,0.523761863413801
7.23402777777778,0.205958031208571,0.523808659129839
7.23472222222222,0.205961560030732,0.523855458179183
7.23541666666667,0.205965087885158,0.523902260561818
7.23611111111111,0.205968614771758,0.523949066277732
7.23680555555556,0.205972140690443,0.523995875326911
7.2375,0.205975665641123,0.524042687709344
7.23819444444444,0.205979189623706,0.524089503425017
7.23888888888889,0.205982712638103,0.524136322473917
7.23958333333333,0.205986234684224,0.52418314485603
7.24027777777778,0.205989755761978,0.524229970571344
7.24097222222222,0.205993275871275,0.524276799619845
7.24166666666667,0.205996795012026,0.524323632001521
7.24236111111111,0.206000313184139,0.524370467716358
7.24305555555556,0.206003830387525,0.524417306764342
7.24375,0.206007346622093,0.524464149145461
7.24444444444444,0.206010861887754,0.524510994859702
7.24513888888889,0.206014376184416,0.524557843907051
7.24583333333333,0.206017889511991,0.524604696287495
7.24652777777778,0.206021401870387,0.524651552001019
7.24722222222222,0.206024913259515,0.524698411047612
7.24791666666667,0.206028423679284,0.52474527342726
7.24861111111111,0.206031933129604,0.524792139139949
7.24930555555556,0.206035441610385,0.524839008185665
7.25,0.206038949121537,0.524885880564396
7.25069444444444,0.206042455662969,0.524932756276127
7.25138888888889,0.206045961234592,0.524979635320846
7.25208333333333,0.206049465836316,0.525026517698538
7.25277777777778,0.206052969468049,0.52507340340919
7.25347222222222,0.206056472129703,0.525120292452789
7.25416666666667,0.206059973821186,0.52516718482932
7.25486111111111,0.206063474542409,0.525214080538771
7.25555555555556,0.206066974293281,0.525260979581126
7.25625,0.206070473073713,0.525307881956374
7.25694444444444,0.206073970883614,0.525354787664499
7.25763888888889,0.206077467722894,0.525401696705489
7.25833333333333,0.206080963591463,0.525448609079328
7.25902777777778,0.206084458489231,0.525495524786004
7.25972222222222,0.206087952416107,0.525542443825503
7.26041666666667,0.206091445372002,0.52558936619781
7.26111111111111,0.206094937356826,0.525636291902913
7.26180555555556,0.206098428370487,0.525683220940796
7.2625,0.206101918412896,0.525730153311446
7.26319444444444,0.206105407483964,0.525777089014849
7.26388888888889,0.206108895583599,0.52582402805099
7.26458333333333,0.206112382711712,0.525870970419857
7.26527777777778,0.206115868868212,0.525917916121434
7.26597222222222,0.20611935405301,0.525964865155708
7.26666666666667,0.206122838266015,0.526011817522664
7.26736111111111,0.206126321507138,0.526058773222289
7.26805555555556,0.206129803776287,0.526105732254568
7.26875,0.206133285073374,0.526152694619487
7.26944444444444,0.206136765398307,0.526199660317032
7.27013888888889,0.206140244750997,0.526246629347188
7.27083333333333,0.206143723131354,0.526293601709941
7.27152777777778,0.206147200539287,0.526340577405277
7.27222222222222,0.206150676974707,0.526387556433181
7.27291666666667,0.206154152437523,0.52643453879364
7.27361111111111,0.206157626927645,0.526481524486638
7.27430555555556,0.206161100444983,0.526528513512162
7.275,0.206164572989448,0.526575505870196
7.27569444444444,0.206168044560948,0.526622501560727
7.27638888888889,0.206171515159394,0.52666950058374
7.27708333333333,0.206174984784696,0.52671650293922
7.27777777777778,0.206178453436764,0.526763508627153
7.27847222222222,0.206181921115507,0.526810517647524
7.27916666666667,0.206185387820836,0.526857530000318
7.27986111111111,0.20618885355266,0.526904545685522
7.28055555555556,0.20619231831089,0.52695156470312
7.28125,0.206195782095434,0.526998587053097
7.28194444444444,0.206199244906205,0.527045612735439
7.28263888888889,0.20620270674311,0.527092641750131
7.28333333333333,0.20620616760606,0.527139674097159
7.28402777777778,0.206209627494965,0.527186709776507
7.28472222222222,0.206213086409735,0.527233748788161
7.28541666666667,0.20621654435028,0.527280791132106
7.28611111111111,0.20622000131651,0.527327836808327
7.28680555555556,0.206223457308335,0.527374885816808
7.2875,0.206226912325664,0.527421938157536
7.28819444444444,0.206230366368408,0.527468993830495
7.28888888888889,0.206233819436477,0.52751605283567
7.28958333333333,0.20623727152978,0.527563115173047
7.29027777777778,0.206240722648228,0.527610180842609
7.29097222222222,0.20624417279173,0.527657249844343
7.29166666666667,0.206247621960197,0.527704322178232
7.29236111111111,0.206251070153538,0.527751397844262
7.29305555555556,0.206254517371663,0.527798476842418
7.29375,0.206257963614483,0.527845559172685
7.29444444444444,0.206261408881907,0.527892644835046
7.29513888888889,0.206264853173845,0.527939733829488
7.29583333333333,0.206268296490207,0.527986826155995
7.29652777777778,0.206271738830904,0.528033921814551
7.29722222222222,0.206275180195844,0.528081020805141
7.29791666666667,0.206278620584939,0.52812812312775
7.29861111111111,0.206282059998098,0.528175228782363
7.29930555555556,0.206285498435232,0.528222337768964
7.3,0.206288935896249,0.528269450087537
7.30069444444444,0.20629237238106,0.528316565738068
7.30138888888889,0.206295807889576,0.52836368472054
7.30208333333333,0.206299242421705,0.528410807034939
7.30277777777778,0.206302675977358,0.528457932681248
7.30347222222222,0.206306108556446,0.528505061659453
7.30416666666667,0.206309540158878,0.528552193969537
7.30486111111111,0.206312970784563,0.528599329611485
7.30555555555556,0.206316400433413,0.528646468585282
7.30625,0.206319829105337,0.528693610890911
7.30694444444444,0.206323256800245,0.528740756528357
7.30763888888889,0.206326683518047,0.528787905497605
7.30833333333333,0.206330109258653,0.528835057798638
7.30902777777778,0.206333534021973,0.528882213431441
7.30972222222222,0.206336957807917,0.528929372395998
7.31041666666667,0.206340380616395,0.528976534692293
7.31111111111111,0.206343802447318,0.52902370032031
7.31180555555556,0.206347223300595,0.529070869280034
7.3125,0.206350643176136,0.529118041571448
7.31319444444444,0.206354062073851,0.529165217194537
7.31388888888889,0.20635747999365,0.529212396149285
7.31458333333333,0.206360896935444,0.529259578435675
7.31527777777778,0.206364312899142,0.529306764053692
7.31597222222222,0.206367727884654,0.52935395300332
7.31666666666667,0.206371141891891,0.529401145284542
7.31736111111111,0.206374554920762,0.529448340897342
7.31805555555556,0.206377966971178,0.529495539841705
7.31875,0.206381378043048,0.529542742117614
7.31944444444444,0.206384788136283,0.529589947725053
7.32013888888889,0.206388197250793,0.529637156664005
7.32083333333333,0.206391605386487,0.529684368934456
7.32152777777778,0.206395012543276,0.529731584536387
7.32222222222222,0.206398418721069,0.529778803469784
7.32291666666667,0.206401823919778,0.52982602573463
7.32361111111111,0.206405228139311,0.529873251330907
7.32430555555556,0.20640863137958,0.529920480258601
7.325,0.206412033640493,0.529967712517695
7.32569444444444,0.206415434921962,0.530014948108171
7.32638888888889,0.206418835223896,0.530062187030015
7.32708333333333,0.206422234546205,0.530109429283208
7.32777777777778,0.206425632888799,0.530156674867736
7.32847222222222,0.206429030251589,0.530203923783581
7.32916666666667,0.206432426634484,0.530251176030726
7.32986111111111,0.206435822037395,0.530298431609156
7.33055555555556,0.206439216460232,0.530345690518853
7.33125,0.206442609902904,0.530392952759801
7.33194444444444,0.206446002365322,0.530440218331984
7.33263888888889,0.206449393847396,0.530487487235384
7.33333333333333,0.206452784349036,0.530534759469985
7.33402777777778,0.206456173870152,0.53058203503577
7.33472222222222,0.206459562410654,0.530629313932722
7.33541666666667,0.206462949970453,0.530676596160825
7.33611111111111,0.206466336549458,0.530723881720061
7.33680555555556,0.206469722147579,0.530771170610414
7.3375,0.206473106764727,0.530818462831868
7.33819444444444,0.206476490400812,0.530865758384404
7.33888888888889,0.206479873055744,0.530913057268007
7.33958333333333,0.206483254729433,0.530960359482659
7.34027777777778,0.206486635421788,0.531007665028343
7.34097222222222,0.206490015132721,0.531054973905042
7.34166666666667,0.206493393862141,0.53110228611274
7.34236111111111,0.206496771609959,0.531149601651418
7.34305555555556,0.206500148376084,0.531196920521061
7.34375,0.206503524160427,0.53124424272165
7.34444444444444,0.206506898962898,0.531291568253169
7.34513888888889,0.206510272783407,0.531338897115601
7.34583333333333,0.206513645621863,0.531386229308928
7.34652777777778,0.206517017478178,0.531433564833134
7.34722222222222,0.206520388352262,0.5314809036882
7.34791666666667,0.206523758244024,0.531528245874109
7.34861111111111,0.206527127153374,0.531575591390845
7.34930555555556,0.206530495080223,0.53162294023839
7.35,0.206533862024482,0.531670292416727
7.35069444444444,0.206537227986059,0.531717647925838
7.35138888888889,0.206540592964865,0.531765006765705
7.35208333333333,0.206543956960811,0.531812368936312
7.35277777777778,0.206547319973807,0.531859734437641
7.35347222222222,0.206550682003762,0.531907103269674
7.35416666666667,0.206554043050587,0.531954475432394
7.35486111111111,0.206557403114192,0.532001850925783
7.35555555555556,0.206560762194488,0.532049229749824
7.35625,0.206564120291384,0.532096611904499
7.35694444444444,0.20656747740479,0.53214399738979
7.35763888888889,0.206570833534617,0.532191386205681
7.35833333333333,0.206574188680775,0.532238778352152
7.35902777777778,0.206577542843174,0.532286173829187
7.35972222222222,0.206580896021724,0.532333572636767
7.36041666666667,0.206584248216336,0.532380974774875
7.36111111111111,0.206587599426919,0.532428380243494
7.36180555555556,0.206590949653384,0.532475789042604
7.3625,0.206594298895641,0.532523201172189
7.36319444444444,0.206597647153601,0.532570616632231
7.36388888888889,0.206600994427173,0.532618035422711
7.36458333333333,0.206604340716267,0.532665457543612
7.36527777777778,0.206607686020794,0.532712882994916
7.36597222222222,0.206611030340664,0.532760311776604
7.36666666666667,0.206614373675788,0.532807743888659
7.36736111111111,0.206617716026075,0.532855179331063
7.36805555555556,0.206621057391435,0.532902618103797
7.36875,0.206624397771779,0.532950060206844
7.36944444444444,0.206627737167018,0.532997505640185
7.37013888888889,0.20663107557706,0.533044954403803
7.37083333333333,0.206634413001817,0.533092406497678
7.37152777777778,0.206637749441199,0.533139861921794
7.37222222222222,0.206641084895116,0.533187320676131
7.37291666666667,0.206644419363477,0.533234782760671
7.37361111111111,0.206647752846195,0.533282248175397
7.37430555555556,0.206651085343177,0.533329716920289
7.375,0.206654416854336,0.53337718899533
7.37569444444444,0.206657747379581,0.533424664400501
7.37638888888889,0.206661076918822,0.533472143135783
7.37708333333333,0.206664405471969,0.533519625201159
7.37777777777778,0.206667733038934,0.533567110596609
7.37847222222222,0.206671059619625,0.533614599322116
7.37916666666667,0.206674385213954,0.533662091377661
7.37986111111111,0.20667770982183,0.533709586763225
7.38055555555556,0.206681033443164,0.533757085478789
7.38125,0.206684356077866,0.533804587524336
7.38194444444444,0.206687677725847,0.533852092899846
7.38263888888889,0.206690998387016,0.533899601605302
7.38333333333333,0.206694318061283,0.533947113640683
7.38402777777778,0.20669763674856,0.533994629005972
7.38472222222222,0.206700954448756,0.53404214770115
7.38541666666667,0.206704271161782,0.534089669726198
7.38611111111111,0.206707586887548,0.534137195081097
7.38680555555556,0.206710901625964,0.534184723765829
7.3875,0.20671421537694,0.534232255780374
7.38819444444444,0.206717528140387,0.534279791124714
7.38888888888889,0.206720839916215,0.53432732979883
7.38958333333333,0.206724150704335,0.534374871802703
7.39027777777778,0.206727460504655,0.534422417136314
7.39097222222222,0.206730769317088,0.534469965799644
7.39166666666667,0.206734077141543,0.534517517792675
7.39236111111111,0.20673738397793,0.534565073115386
7.39305555555556,0.20674068982616,0.534612631767759
7.39375,0.206743994686143,0.534660193749776
7.39444444444444,0.20674729855779,0.534707759061416
7.39513888888889,0.20675060144101,0.534755327702661
7.39583333333333,0.206753903335714,0.534802899673491
7.39652777777778,0.206757204241812,0.534850474973888
7.39722222222222,0.206760504159215,0.534898053603832
7.39791666666667,0.206763803087832,0.534945635563304
7.39861111111111,0.206767101027575,0.534993220852285
7.39930555555556,0.206770397978353,0.535040809470755
7.4,0.206773693940077,0.535088401418695
7.40069444444444,0.206776988912658,0.535135996696086
7.40138888888889,0.206780282896004,0.535183595302908
7.40208333333333,0.206783575890028,0.535231197239142
7.40277777777778,0.206786867894638,0.535278802504769
7.40347222222222,0.206790158909746,0.535326411099769
7.40416666666667,0.206793448935262,0.535374023024122
7.40486111111111,0.206796737971096,0.535421638277809
7.40555555555556,0.206800026017158,0.535469256860811
7.40625,0.206803313073359,0.535516878773108
7.40694444444444,0.206806599139609,0.53556450401468
7.40763888888889,0.206809884215819,0.535612132585508
7.40833333333333,0.206813168301899,0.535659764485572
7.40902777777778,0.206816451397758,0.535707399714852
7.40972222222222,0.206819733503309,0.535755038273329
7.41041666666667,0.20682301461846,0.535802680160983
7.41111111111111,0.206826294743122,0.535850325377794
7.41180555555556,0.206829573877206,0.535897973923743
7.4125,0.206832852020622,0.535945625798809
7.41319444444444,0.20683612917328,0.535993281002974
7.41388888888889,0.206839405335091,0.536040939536216
7.41458333333333,0.206842680505965,0.536088601398516
7.41527777777778,0.206845954685812,0.536136266589854
7.41597222222222,0.206849227874544,0.53618393511021
7.41666666666667,0.206852500072069,0.536231606959565
7.41736111111111,0.206855771278299,0.536279282137898
7.41805555555556,0.206859041493144,0.536326960645189
7.41875,0.206862310716514,0.536374642481418
7.41944444444444,0.20686557894832,0.536422327646565
7.42013888888889,0.206868846188472,0.53647001614061
7.42083333333333,0.206872112436881,0.536517707963533
7.42152777777778,0.206875377693456,0.536565403115313
7.42222222222222,0.206878641958109,0.536613101595931
7.42291666666667,0.20688190523075,0.536660803405366
7.42361111111111,0.206885167511288,0.536708508543598
7.42430555555556,0.206888428799635,0.536756217010606
7.425,0.206891689095701,0.536803928806371
7.42569444444444,0.206894948399396,0.536851643930872
7.42638888888889,0.206898206710631,0.536899362384089
7.42708333333333,0.206901464029317,0.536947084166
7.42777777777778,0.206904720355362,0.536994809276587
7.42847222222222,0.206907975688679,0.537042537715828
7.42916666666667,0.206911230029177,0.537090269483704
7.42986111111111,0.206914483376767,0.537138004580192
7.43055555555556,0.206917735731359,0.537185743005274
7.43125,0.206920987092864,0.537233484758928
7.43194444444444,0.206924237461191,0.537281229841134
7.43263888888889,0.206927486836253,0.537328978251871
7.43333333333333,0.206930735217958,0.537376729991119
7.43402777777778,0.206933982606218,0.537424485058856
7.43472222222222,0.206937229000942,0.537472243455063
7.43541666666667,0.206940474402042,0.537520005179718
7.43611111111111,0.206943718809428,0.537567770232801
7.43680555555556,0.20694696222301,0.537615538614292
7.4375,0.206950204642698,0.537663310324168
7.43819444444444,0.206953446068404,0.53771108536241
7.43888888888889,0.206956686500037,0.537758863728996
7.43958333333333,0.206959925937508,0.537806645423906
7.44027777777778,0.206963164380728,0.537854430447119
7.44097222222222,0.206966401829606,0.537902218798614
7.44166666666667,0.206969638284054,0.53795001047837
7.44236111111111,0.206972873743982,0.537997805486365
7.44305555555556,0.2069761082093,0.538045603822579
7.44375,0.206979341679919,0.538093405486992
7.44444444444444,0.206982574155749,0.538141210479581
7.44513888888889,0.206985805636701,0.538189018800325
7.44583333333333,0.206989036122685,0.538236830449204
7.44652777777778,0.206992265613612,0.538284645426197
7.44722222222222,0.206995494109392,0.538332463731282
7.44791666666667,0.206998721609935,0.538380285364438
7.44861111111111,0.207001948115153,0.538428110325643
7.44930555555556,0.207005173624956,0.538475938614877
7.45,0.207008398139254,0.538523770232119
7.45069444444444,0.207011621657957,0.538571605177346
7.45138888888889,0.207014844180977,0.538619443450538
7.45208333333333,0.207018065708223,0.538667285051673
7.45277777777778,0.207021286239607,0.53871512998073
7.45347222222222,0.207024505775038,0.538762978237687
7.45416666666667,0.207027724314427,0.538810829822523
7.45486111111111,0.207030941857686,0.538858684735217
7.45555555555556,0.207034158404723,0.538906542975746
7.45625,0.20703737395545,0.53895440454409
7.45694444444444,0.207040588509777,0.539002269440227
7.45763888888889,0.207043802067615,0.539050137664135
7.45833333333333,0.207047014628875,0.539098009215793
7.45902777777778,0.207050226193466,0.539145884095178
7.45972222222222,0.2070534367613,0.53919376230227
7.46041666666667,0.207056646332286,0.539241643837047
7.46111111111111,0.207059854906337,0.539289528699486
7.46180555555556,0.207063062483361,0.539337416889567
7.4625,0.207066269063269,0.539385308407267
7.46319444444444,0.207069474645973,0.539433203252564
7.46388888888889,0.207072679231382,0.539481101425437
7.46458333333333,0.207075882819407,0.539529002925864
7.46527777777778,0.207079085409959,0.539576907753823
7.46597222222222,0.207082287002949,0.539624815909292
7.46666666666667,0.207085487598286,0.539672727392249
7.46736111111111,0.207088687195881,0.539720642202672
7.46805555555556,0.207091885795646,0.53976856034054
7.46875,0.20709508339749,0.539816481805829
7.46944444444444,0.207098280001324,0.539864406598518
7.47013888888889,0.207101475607059,0.539912334718585
7.47083333333333,0.207104670214605,0.539960266166008
7.47152777777778,0.207107863823872,0.540008200940765
7.47222222222222,0.207111056434772,0.540056139042833
7.47291666666667,0.207114248047215,0.54010408047219
7.47361111111111,0.207117438661112,0.540152025228815
7.47430555555556,0.207120628276373,0.540199973312685
7.475,0.207123816892908,0.540247924723776
7.47569444444444,0.207127004510629,0.540295879462069
7.47638888888889,0.207130191129445,0.540343837527539
7.47708333333333,0.207133376749268,0.540391798920165
7.47777777777778,0.207136561370008,0.540439763639924
7.47847222222222,0.207139744991576,0.540487731686793
7.47916666666667,0.207142927613881,0.540535703060751
7.47986111111111,0.207146109236836,0.540583677761775
7.48055555555556,0.20714928986035,0.540631655789842
7.48125,0.207152469484335,0.54067963714493
7.48194444444444,0.2071556481087,0.540727621827016
7.48263888888889,0.207158825733356,0.540775609836078
7.48333333333333,0.207162002358214,0.540823601172093
7.48402777777778,0.207165177983185,0.540871595835039
7.48472222222222,0.207168352608179,0.540919593824892
7.48541666666667,0.207171526233107,0.540967595141631
7.48611111111111,0.207174698857879,0.541015599785231
7.48680555555556,0.207177870482406,0.541063607755672
7.4875,0.207181041106599,0.541111619052929
7.48819444444444,0.207184210730369,0.54115963367698
7.48888888888889,0.207187379353625,0.541207651627803
7.48958333333333,0.207190546976278,0.541255672905374
7.49027777777778,0.20719371359824,0.54130369750967
7.49097222222222,0.207196879219421,0.541351725440669
7.49166666666667,0.207200043839732,0.541399756698348
7.49236111111111,0.207203207459082,0.541447791282683
7.49305555555556,0.207206370077384,0.541495829193652
7.49375,0.207209531694547,0.541543870431232
7.49444444444444,0.207212692310482,0.541591914995399
7.49513888888889,0.2072158519251,0.541639962886131
7.49583333333333,0.207219010538311,0.541688014103405
7.49652777777778,0.207222168150027,0.541736068647196
7.49722222222222,0.207225324760157,0.541784126517483
7.49791666666667,0.207228480368613,0.541832187714242
7.49861111111111,0.207231634975304,0.541880252237449
7.49930555555556,0.207234788580143,0.541928320087082
7.5,0.207237941183039,0.541976391263117
7.50069444444444,0.207241092783904,0.542024465765532
7.50138888888889,0.207244243382647,0.542072543594301
7.50208333333333,0.20724739297918,0.542120624749403
7.50277777777778,0.207250541573413,0.542168709230814
7.50347222222222,0.207253689165257,0.542216797038511
7.50416666666667,0.207256835754623,0.542264888172469
7.50486111111111,0.207259981341421,0.542312982632666
7.50555555555556,0.207263125925562,0.542361080419079
7.50625,0.207266269506957,0.542409181531682
7.50694444444444,0.207269412085516,0.542457285970454
7.50763888888889,0.20727255366115,0.542505393735371
7.50833333333333,0.20727569423377,0.542553504826408
7.50902777777778,0.207278833803287,0.542601619243542
7.50972222222222,0.207281972369611,0.54264973698675
7.51041666666667,0.207285109932653,0.542697858056008
7.51111111111111,0.207288246492324,0.542745982451292
7.51180555555556,0.207291382048534,0.542794110172578
7.5125,0.207294516601195,0.542842241219843
7.51319444444444,0.207297650150216,0.542890375593063
7.51388888888889,0.207300782695509,0.542938513292214
7.51458333333333,0.207303914236984,0.542986654317273
7.51527777777778,0.207307044774552,0.543034798668214
7.51597222222222,0.207310174308125,0.543082946345016
7.51666666666667,0.207313302837611,0.543131097347652
7.51736111111111,0.207316430362924,0.5431792516761
7.51805555555556,0.207319556883972,0.543227409330336
7.51875,0.207322682400667,0.543275570310335
7.51944444444444,0.207325806912919,0.543323734616074
7.52013888888889,0.20732893042064,0.543371902247528
7.52083333333333,0.20733205292374,0.543420073204674
7.52152777777778,0.20733517442213,0.543468247487486
7.52222222222222,0.20733829491572,0.543516425095942
7.52291666666667,0.207341414404422,0.543564606030017
7.52361111111111,0.207344532888146,0.543612790289686
7.52430555555556,0.207347650366803,0.543660977874926
7.525,0.207350766840303,0.543709168785712
7.52569444444444,0.207353882308558,0.54375736302202
7.52638888888889,0.207356996771478,0.543805560583825
7.52708333333333,0.207360110228974,0.543853761471104
7.52777777777778,0.207363222680957,0.543901965683831
7.52847222222222,0.207366334127338,0.543950173221983
7.52916666666667,0.207369444568027,0.543998384085535
7.52986111111111,0.207372554002935,0.544046598274462
7.53055555555556,0.207375662431973,0.544094815788741
7.53125,0.207378769855052,0.544143036628346
7.53194444444444,0.207381876272082,0.544191260793253
7.53263888888889,0.207384981682975,0.544239488283437
7.53333333333333,0.207388086087641,0.544287719098875
7.53402777777778,0.207391189485991,0.54433595323954
7.53472222222222,0.207394291877935,0.544384190705409
7.53541666666667,0.207397393263385,0.544432431496457
7.53611111111111,0.207400493642252,0.544480675612659
7.53680555555556,0.207403593014446,0.544528923053991
7.5375,0.207406691379878,0.544577173820427
7.53819444444444,0.207409788738459,0.544625427911944
7.53888888888889,0.207412885090099,0.544673685328515
7.53958333333333,0.20741598043471,0.544721946070117
7.54027777777778,0.207419074772202,0.544770210136724
7.54097222222222,0.207422168102487,0.544818477528311
7.54166666666667,0.207425260425474,0.544866748244854
7.54236111111111,0.207428351741076,0.544915022286328
7.54305555555556,0.207431442049202,0.544963299652707
7.54375,0.207434531349763,0.545011580343966
7.54444444444444,0.207437619642672,0.545059864360082
7.54513888888889,0.207440706927837,0.545108151701027
7.54583333333333,0.20744379320517,0.545156442366779
7.54652777777778,0.207446878474583,0.54520473635731
7.54722222222222,0.207449962735985,0.545253033672597
7.54791666666667,0.207453045989287,0.545301334312613
7.54861111111111,0.207456128234402,0.545349638277334
7.54930555555556,0.207459209471239,0.545397945566735
7.55,0.207462289699709,0.54544625618079
7.55069444444444,0.207465368919723,0.545494570119474
7.55138888888889,0.207468447131192,0.545542887382761
7.55208333333333,0.207471524334027,0.545591207970627
7.55277777777778,0.207474600528139,0.545639531883046
7.55347222222222,0.207477675713438,0.545687859119992
7.55416666666667,0.207480749889836,0.54573618968144
7.55486111111111,0.207483823057244,0.545784523567365
7.55555555555556,0.207486895215572,0.545832860777741
7.55625,0.207489966364731,0.545881201312543
7.55694444444444,0.207493036504632,0.545929545171745
7.55763888888889,0.207496105635186,0.545977892355321
7.55833333333333,0.207499173756304,0.546026242863247
7.55902777777778,0.207502240867897,0.546074596695495
7.55972222222222,0.207505306969875,0.546122953852041
7.56041666666667,0.20750837206215,0.54617131433286
7.56111111111111,0.207511436144633,0.546219678137924
7.56180555555556,0.207514499217234,0.546268045267209
7.5625,0.207517561279865,0.546316415720689
7.56319444444444,0.207520622332435,0.546364789498338
7.56388888888889,0.207523682374857,0.54641316660013
7.56458333333333,0.207526741407042,0.54646154702604
7.56527777777778,0.207529799428899,0.546509930776041
7.56597222222222,0.20753285644034,0.546558317850107
7.56666666666667,0.207535912441276,0.546606708248213
7.56736111111111,0.207538967431618,0.546655101970333
7.56805555555556,0.207542021411277,0.546703499016441
7.56875,0.207545074380163,0.54675189938651
7.56944444444444,0.207548126338188,0.546800303080515
7.57013888888889,0.207551177285263,0.546848710098429
7.57083333333333,0.207554227221299,0.546897120440227
7.57152777777778,0.207557276146206,0.546945534105882
7.57222222222222,0.207560324059895,0.546993951095369
7.57291666666667,0.207563370962278,0.54704237140866
7.57361111111111,0.207566416853265,0.547090795045731
7.57430555555556,0.207569461732768,0.547139222006554
7.575,0.207572505600697,0.547187652291103
7.57569444444444,0.207575548456963,0.547236085899352
7.57638888888889,0.207578590301478,0.547284522831275
7.57708333333333,0.207581631134152,0.547332963086846
7.57777777777778,0.207584670954896,0.547381406666038
7.57847222222222,0.207587709763621,0.547429853568824
7.57916666666667,0.207590747560238,0.547478303795178
7.57986111111111,0.207593784344659,0.547526757345074
7.58055555555556,0.207596820116794,0.547575214218485
7.58125,0.207599854876554,0.547623674415385
7.58194444444444,0.20760288862385,0.547672137935748
7.58263888888889,0.207605921358593,0.547720604779545
7.58333333333333,0.207608953080695,0.547769074946752
7.58402777777778,0.207611983790065,0.547817548437341
7.58472222222222,0.207615013486616,0.547866025251286
7.58541666666667,0.207618042170258,0.547914505388561
7.58611111111111,0.207621069840902,0.547962988849137
7.58680555555556,0.207624096498459,0.548011475632989
7.5875,0.20762712214284,0.54805996574009
7.58819444444444,0.207630146773957,0.548108459170413
7.58888888888889,0.20763317039172,0.548156955923932
7.58958333333333,0.20763619299604,0.548205456000618
7.59027777777778,0.207639214586828,0.548253959400447
