time/days,f_i of nostoc,C,N,P
9.65763888888889,0.141307956743172,0.989197423258299,0.141307449473669,0.229327242022206
9.65833333333333,0.14130769977579,0.989198821420535,0.141307191648288,0.229338310867801
9.65902777777778,0.141307442791727,0.989200219473912,0.14130693380617,0.229349380452596
9.65972222222222,0.141307185790978,0.989201617418419,0.141306675947311,0.229360450776708
9.66041666666667,0.14130692877354,0.989203015254045,0.141306418071709,0.22937152184026
9.66111111111111,0.141306671739411,0.989204412980781,0.14130616017936,0.22938259364337
9.66180555555556,0.141306414688585,0.989205810598614,0.141305902270261,0.22939366618616
9.6625,0.141306157621061,0.989207208107535,0.141305644344407,0.229404739468748
9.66319444444444,0.141305900536835,0.989208605507533,0.141305386401797,0.229415813491255
9.66388888888889,0.141305643435904,0.989210002798596,0.141305128442426,0.229426888253801
9.66458333333333,0.141305386318263,0.989211399980714,0.141304870466291,0.229437963756507
9.66527777777778,0.14130512918391,0.989212797053877,0.141304612473388,0.229449039999492
9.66597222222222,0.141304872032841,0.989214194018074,0.141304354463715,0.229460116982877
9.66666666666667,0.141304614865053,0.989215590873294,0.141304096437267,0.229471194706782
9.66736111111111,0.141304357680542,0.989216987619527,0.141303838394042,0.229482273171327
9.66805555555556,0.141304100479306,0.989218384256761,0.141303580334036,0.229493352376632
9.66875,0.14130384326134,0.989219780784987,0.141303322257245,0.229504432322818
9.66944444444444,0.141303586026641,0.989221177204193,0.141303064163667,0.229515513010005
9.67013888888889,0.141303328775207,0.989222573514369,0.141302806053297,0.229526594438313
9.67083333333333,0.141303071507032,0.989223969715505,0.141302547926133,0.229537676607863
9.67152777777778,0.141302814222115,0.989225365807589,0.141302289782171,0.229548759518775
9.67222222222222,0.141302556920452,0.989226761790611,0.141302031621407,0.229559843171169
9.67291666666667,0.141302299602039,0.989228157664561,0.141301773443839,0.229570927565166
9.67361111111111,0.141302042266873,0.989229553429427,0.141301515249462,0.229582012700887
9.67430555555556,0.14130178491495,0.9892309490852,0.141301257038274,0.229593098578451
9.675,0.141301527546268,0.989232344631869,0.14130099881027,0.229604185197979
9.67569444444444,0.141301270160822,0.989233740069423,0.141300740565448,0.229615272559591
9.67638888888889,0.14130101275861,0.989235135397851,0.141300482303804,0.229626360663409
9.67708333333333,0.141300755339628,0.989236530617144,0.141300224025335,0.229637449509552
9.67777777777778,0.141300497903872,0.98923792572729,0.141299965730038,0.229648539098142
9.67847222222222,0.141300240451339,0.989239320728279,0.141299707417908,0.229659629429298
9.67916666666667,0.141299982982026,0.989240715620101,0.141299449088942,0.229670720503142
9.67986111111111,0.14129972549593,0.989242110402745,0.141299190743138,0.229681812319794
9.68055555555556,0.141299467993046,0.9892435050762,0.141298932380491,0.229692904879374
9.68125,0.141299210473372,0.989244899640457,0.141298674000999,0.229703998182004
9.68194444444444,0.141298952936904,0.989246294095503,0.141298415604657,0.229715092227803
9.68263888888889,0.141298695383638,0.98924768844133,0.141298157191463,0.229726187016893
9.68333333333333,0.141298437813572,0.989249082677926,0.141297898761413,0.229737282549395
9.68402777777778,0.141298180226702,0.989250476805282,0.141297640314503,0.229748378825429
9.68472222222222,0.141297922623025,0.989251870823386,0.14129738185073,0.229759475845115
9.68541666666667,0.141297665002536,0.989253264732228,0.141297123370092,0.229770573608576
9.68611111111111,0.141297407365233,0.989254658531799,0.141296864872583,0.22978167211593
9.68680555555556,0.141297149711113,0.989256052222086,0.141296606358202,0.2297927713673
9.6875,0.141296892040171,0.98925744580308,0.141296347826943,0.229803871362806
9.68819444444444,0.141296634352405,0.989258839274771,0.141296089278805,0.22981497210257
9.68888888888889,0.141296376647811,0.989260232637148,0.141295830713784,0.229826073586711
9.68958333333333,0.141296118926385,0.989261625890201,0.141295572131876,0.229837175815351
9.69027777777778,0.141295861188125,0.989263019033919,0.141295313533077,0.22984827878861
9.69097222222222,0.141295603433026,0.989264412068292,0.141295054917385,0.229859382506611
9.69166666666667,0.141295345661086,0.989265804993309,0.141294796284796,0.229870486969473
9.69236111111111,0.141295087872301,0.989267197808961,0.141294537635306,0.229881592177317
9.69305555555556,0.141294830066667,0.989268590515236,0.141294278968913,0.229892698130266
9.69375,0.141294572244182,0.989269983112125,0.141294020285612,0.229903804828439
9.69444444444444,0.141294314404841,0.989271375599618,0.1412937615854,0.229914912271958
9.69513888888889,0.141294056548642,0.989272767977703,0.141293502868274,0.229926020460943
9.69583333333333,0.14129379867558,0.98927416024637,0.14129324413423,0.229937129395517
9.69652777777778,0.141293540785653,0.98927555240561,0.141292985383266,0.2299482390758
9.69722222222222,0.141293282878857,0.989276944455412,0.141292726615376,0.229959349501913
9.69791666666667,0.141293024955189,0.989278336395765,0.141292467830559,0.229970460673977
9.69861111111111,0.141292767014644,0.98927972822666,0.141292209028811,0.229981572592114
9.69930555555556,0.141292509057221,0.989281119948085,0.141291950210127,0.229992685256445
9.7,0.141292251082915,0.989282511560032,0.141291691374506,0.230003798667091
9.70069444444444,0.141291993091723,0.989283903062489,0.141291432521943,0.230014912824173
9.70138888888889,0.141291735083641,0.989285294455446,0.141291173652434,0.230026027727813
9.70208333333333,0.141291477058666,0.989286685738893,0.141290914765977,0.230037143378131
9.70277777777778,0.141291219016795,0.98928807691282,0.141290655862569,0.23004825977525
9.70347222222222,0.141290960958025,0.989289467977217,0.141290396942204,0.23005937691929
9.70416666666667,0.141290702882351,0.989290858932072,0.141290138004881,0.230070494810373
9.70486111111111,0.14129044478977,0.989292249777377,0.141289879050596,0.23008161344862
9.70555555555556,0.14129018668028,0.989293640513121,0.141289620079344,0.230092732834153
9.70625,0.141289928553876,0.989295031139294,0.141289361091124,0.230103852967093
9.70694444444444,0.141289670410555,0.989296421655885,0.141289102085931,0.230114973847562
9.70763888888889,0.141289412250313,0.989297812062885,0.141288843063762,0.23012609547568
9.70833333333333,0.141289154073148,0.989299202360282,0.141288584024613,0.23013721785157
9.70902777777778,0.141288895879056,0.989300592548068,0.141288324968481,0.230148340975353
9.70972222222222,0.141288637668033,0.989301982626231,0.141288065895363,0.23015946484715
9.71041666666667,0.141288379440076,0.989303372594763,0.141287806805255,0.230170589467083
9.71111111111111,0.141288121195181,0.989304762453651,0.141287547698154,0.230181714835274
9.71180555555556,0.141287862933346,0.989306152202888,0.141287288574056,0.230192840951844
9.7125,0.141287604654566,0.989307541842461,0.141287029432958,0.230203967816915
9.71319444444444,0.141287346358838,0.989308931372362,0.141286770274857,0.230215095430608
9.71388888888889,0.141287088046159,0.98931032079258,0.141286511099748,0.230226223793045
9.71458333333333,0.141286829716525,0.989311710103104,0.141286251907628,0.230237352904348
9.71527777777778,0.141286571369933,0.989313099303926,0.141285992698495,0.230248482764639
9.71597222222222,0.14128631300638,0.989314488395035,0.141285733472344,0.230259613374039
9.71666666666667,0.141286054625861,0.98931587737642,0.141285474229172,0.23027074473267
9.71736111111111,0.141285796228375,0.989317266248072,0.141285214968976,0.230281876840653
9.71805555555556,0.141285537813916,0.989318655009981,0.141284955691752,0.230293009698111
9.71875,0.141285279382481,0.989320043662136,0.141284696397497,0.230304143305165
9.71944444444444,0.141285020934068,0.989321432204528,0.141284437086207,0.230315277661937
9.72013888888889,0.141284762468673,0.989322820637147,0.141284177757879,0.230326412768549
9.72083333333333,0.141284503986292,0.989324208959982,0.14128391841251,0.230337548625123
9.72152777777778,0.141284245486922,0.989325597173023,0.141283659050095,0.230348685231781
9.72222222222222,0.141283986970559,0.989326985276261,0.141283399670631,0.230359822588644
9.72291666666667,0.141283728437201,0.989328373269685,0.141283140274116,0.230370960695835
9.72361111111111,0.141283469886842,0.989329761153286,0.141282880860545,0.230382099553476
9.72430555555556,0.141283211319481,0.989331148927053,0.141282621429916,0.230393239161688
9.725,0.141282952735114,0.989332536590977,0.141282361982224,0.230404379520593
9.72569444444444,0.141282694133736,0.989333924145048,0.141282102517466,0.230415520630314
9.72638888888889,0.141282435515346,0.989335311589255,0.141281843035638,0.230426662490973
9.72708333333333,0.141282176879938,0.989336698923589,0.141281583536738,0.230437805102691
9.72777777777778,0.141281918227511,0.989338086148039,0.141281324020762,0.230448948465591
9.72847222222222,0.14128165955806,0.989339473262597,0.141281064487706,0.230460092579794
9.72916666666667,0.141281400871581,0.989340860267251,0.141280804937567,0.230471237445424
9.72986111111111,0.141281142168072,0.989342247161992,0.141280545370341,0.230482383062601
9.73055555555556,0.14128088344753,0.98934363394681,0.141280285786025,0.230493529431449
9.73125,0.141280624709949,0.989345020621696,0.141280026184615,0.23050467655209
9.73194444444444,0.141280365955328,0.989346407186638,0.141279766566109,0.230515824424645
9.73263888888889,0.141280107183662,0.989347793641628,0.141279506930502,0.230526973049237
9.73333333333333,0.141279848394949,0.989349179986656,0.141279247277791,0.230538122425988
9.73402777777778,0.141279589589184,0.989350566221711,0.141278987607972,0.23054927255502
9.73472222222222,0.141279330766364,0.989351952346784,0.141278727921043,0.230560423436456
9.73541666666667,0.141279071926487,0.989353338361865,0.141278468216999,0.230571575070419
9.73611111111111,0.141278813069547,0.989354724266944,0.141278208495837,0.230582727457029
9.73680555555556,0.141278554195542,0.989356110062011,0.141277948757554,0.230593880596411
9.7375,0.141278295304469,0.989357495747057,0.141277689002146,0.230605034488685
9.73819444444444,0.141278036396324,0.989358881322071,0.14127742922961,0.230616189133975
9.73888888888889,0.141277777471103,0.989360266787044,0.141277169439942,0.230627344532403
9.73958333333333,0.141277518528803,0.989361652141966,0.141276909633139,0.230638500684092
9.74027777777778,0.141277259569421,0.989363037386827,0.141276649809197,0.230649657589163
9.74097222222222,0.141277000592953,0.989364422521618,0.141276389968112,0.23066081524774
9.74166666666667,0.141276741599395,0.989365807546328,0.141276130109882,0.230671973659945
9.74236111111111,0.141276482588744,0.989367192460949,0.141275870234503,0.2306831328259
9.74305555555556,0.141276223560997,0.989368577265469,0.141275610341972,0.230694292745728
9.74375,0.141275964516151,0.98936996195988,0.141275350432284,0.230705453419552
9.74444444444444,0.141275705454201,0.989371346544171,0.141275090505436,0.230716614847494
9.74513888888889,0.141275446375144,0.989372731018333,0.141274830561426,0.230727777029676
9.74583333333333,0.141275187278977,0.989374115382357,0.141274570600248,0.230738939966223
9.74652777777778,0.141274928165696,0.989375499636232,0.141274310621901,0.230750103657255
9.74722222222222,0.141274669035298,0.989376883779948,0.14127405062638,0.230761268102896
9.74791666666667,0.141274409887779,0.989378267813497,0.141273790613682,0.230772433303268
9.74861111111111,0.141274150723137,0.989379651736868,0.141273530583804,0.230783599258495
9.74930555555556,0.141273891541366,0.989381035550051,0.141273270536741,0.230794765968699
9.75,0.141273632342465,0.989382419253038,0.141273010472492,0.230805933434003
9.75069444444444,0.141273373126429,0.989383802845818,0.141272750391051,0.230817101654529
9.75138888888889,0.141273113893255,0.989385186328381,0.141272490292415,0.2308282706304
9.75208333333333,0.141272854642939,0.989386569700718,0.141272230176582,0.23083944036174
9.75277777777778,0.141272595375479,0.98938795296282,0.141271970043547,0.230850610848671
9.75347222222222,0.141272336090869,0.989389336114677,0.141271709893307,0.230861782091316
9.75416666666667,0.141272076789108,0.989390719156278,0.141271449725859,0.230872954089798
9.75486111111111,0.141271817470192,0.989392102087615,0.141271189541198,0.230884126844239
9.75555555555556,0.141271558134116,0.989393484908678,0.141270929339323,0.230895300354763
9.75625,0.141271298780879,0.989394867619457,0.141270669120228,0.230906474621493
9.75694444444444,0.141271039410475,0.989396250219943,0.141270408883911,0.230917649644552
9.75763888888889,0.141270780022902,0.989397632710126,0.141270148630368,0.230928825424062
9.75833333333333,0.141270520618156,0.989399015089996,0.141269888359595,0.230940001960147
9.75902777777778,0.141270261196233,0.989400397359544,0.14126962807159,0.23095117925293
9.75972222222222,0.141270001757131,0.98940177951876,0.141269367766348,0.230962357302534
9.76041666666667,0.141269742300845,0.989403161567635,0.141269107443866,0.230973536109082
9.76111111111111,0.141269482827373,0.98940454350616,0.141268847104141,0.230984715672697
9.76180555555556,0.14126922333671,0.989405925334324,0.141268586747169,0.230995895993502
9.7625,0.141268963828854,0.989407307052118,0.141268326372946,0.231007077071621
9.76319444444444,0.1412687043038,0.989408688659533,0.14126806598147,0.231018258907176
9.76388888888889,0.141268444761545,0.989410070156559,0.141267805572736,0.231029441500291
9.76458333333333,0.141268185202086,0.989411451543186,0.141267545146741,0.231040624851089
9.76527777777778,0.14126792562542,0.989412832819406,0.141267284703481,0.231051808959693
9.76597222222222,0.141267666031542,0.989414213985208,0.141267024242954,0.231062993826227
9.76666666666667,0.141267406420449,0.989415595040583,0.141266763765155,0.231074179450814
9.76736111111111,0.141267146792138,0.989416975985522,0.141266503270081,0.231085365833577
9.76805555555556,0.141266887146605,0.989418356820016,0.141266242757729,0.231096552974639
9.76875,0.141266627483847,0.989419737544053,0.141265982228094,0.231107740874125
9.76944444444444,0.14126636780386,0.989421118157626,0.141265721681175,0.231118929532156
9.77013888888889,0.141266108106641,0.989422498660725,0.141265461116966,0.231130118948858
9.77083333333333,0.141265848392186,0.989423879053341,0.141265200535464,0.231141309124352
9.77152777777778,0.141265588660492,0.989425259335463,0.141264939936667,0.231152500058763
9.77222222222222,0.141265328911555,0.989426639507083,0.14126467932057,0.231163691752214
9.77291666666667,0.141265069145372,0.989428019568191,0.14126441868717,0.231174884204828
9.77361111111111,0.141264809361939,0.989429399518778,0.141264158036463,0.23118607741673
9.77430555555556,0.141264549561253,0.989430779358834,0.141263897368447,0.231197271388042
9.775,0.14126428974331,0.98943215908835,0.141263636683116,0.231208466118888
9.77569444444444,0.141264029908106,0.989433538707316,0.141263375980469,0.231219661609392
9.77638888888889,0.141263770055639,0.989434918215724,0.141263115260501,0.231230857859677
9.77708333333333,0.141263510185905,0.989436297613563,0.141262854523208,0.231242054869867
9.77777777777778,0.1412632502989,0.989437676900825,0.141262593768588,0.231253252640085
9.77847222222222,0.14126299039462,0.9894390560775,0.141262332996637,0.231264451170456
9.77916666666667,0.141262730473063,0.989440435143579,0.141262072207351,0.231275650461103
9.77986111111111,0.141262470534224,0.989441814099053,0.141261811400727,0.231286850512149
9.78055555555556,0.141262210578101,0.989443192943911,0.141261550576761,0.231298051323719
9.78125,0.141261950604689,0.989444571678146,0.14126128973545,0.231309252895935
9.78194444444444,0.141261690613985,0.989445950301747,0.14126102887679,0.231320455228923
9.78263888888889,0.141261430605986,0.989447328814705,0.141260768000777,0.231331658322805
9.78333333333333,0.141261170580688,0.989448707217011,0.141260507107409,0.231342862177706
9.78402777777778,0.141260910538088,0.989450085508656,0.141260246196681,0.231354066793749
9.78472222222222,0.141260650478182,0.98945146368963,0.14125998526859,0.231365272171059
9.78541666666667,0.141260390400966,0.989452841759924,0.141259724323133,0.231376478309758
9.78611111111111,0.141260130306437,0.989454219719529,0.141259463360306,0.231387685209972
9.78680555555556,0.141259870194592,0.989455597568435,0.141259202380106,0.231398892871823
9.7875,0.141259610065427,0.989456975306634,0.141258941382528,0.231410101295436
9.78819444444444,0.141259349918938,0.989458352934117,0.14125868036757,0.231421310480935
9.78888888888889,0.141259089755122,0.989459730450873,0.141258419335227,0.231432520428444
9.78958333333333,0.141258829573976,0.989461107856893,0.141258158285498,0.231443731138087
9.79027777777778,0.141258569375495,0.98946248515217,0.141257897218376,0.231454942609988
9.79097222222222,0.141258309159677,0.989463862336692,0.141257636133861,0.231466154844271
9.79166666666667,0.141258048926518,0.989465239410451,0.141257375031946,0.231477367841059
9.79236111111111,0.141257788676015,0.989466616373439,0.141257113912631,0.231488581600478
9.79305555555556,0.141257528408163,0.989467993225645,0.141256852775909,0.231499796122652
9.79375,0.141257268122959,0.98946936996706,0.141256591621779,0.231511011407703
9.79444444444444,0.1412570078204,0.989470746597676,0.141256330450237,0.231522227455757
9.79513888888889,0.141256747500483,0.989472123117484,0.141256069261279,0.231533444266938
9.79583333333333,0.141256487163203,0.989473499526473,0.141255808054901,0.231544661841371
9.79652777777778,0.141256226808557,0.989474875824635,0.1412555468311,0.231555880179178
9.79722222222222,0.141255966436542,0.989476252011961,0.141255285589873,0.231567099280485
9.79791666666667,0.141255706047154,0.989477628088442,0.141255024331215,0.231578319145415
9.79861111111111,0.14125544564039,0.989479004054069,0.141254763055124,0.231589539774094
9.79930555555556,0.141255185216246,0.989480379908831,0.141254501761596,0.231600761166645
9.8,0.141254924774718,0.989481755652721,0.141254240450627,0.231611983323193
9.80069444444444,0.141254664315803,0.98948313128573,0.141253979122214,0.231623206243862
9.80138888888889,0.141254403839498,0.989484506807847,0.141253717776353,0.231634429928776
9.80208333333333,0.141254143345799,0.989485882219065,0.14125345641304,0.23164565437806
9.80277777777778,0.141253882834702,0.989487257519374,0.141253195032273,0.231656879591839
9.80347222222222,0.141253622306204,0.989488632708765,0.141252933634048,0.231668105570237
9.80416666666667,0.141253361760301,0.989490007787229,0.14125267221836,0.231679332313378
9.80486111111111,0.14125310119699,0.989491382754756,0.141252410785206,0.231690559821386
9.80555555555556,0.141252840616268,0.989492757611339,0.141252149334584,0.231701788094388
9.80625,0.14125258001813,0.989494132356967,0.141251887866489,0.231713017132505
9.80694444444444,0.141252319402573,0.989495506991633,0.141251626380918,0.231724246935865
9.80763888888889,0.141252058769594,0.989496881515326,0.141251364877867,0.23173547750459
9.80833333333333,0.141251798119189,0.989498255928037,0.141251103357332,0.231746708838806
9.80902777777778,0.141251537451354,0.989499630229759,0.141250841819311,0.231757940938638
9.80972222222222,0.141251276766087,0.989501004420482,0.1412505802638,0.231769173804209
9.81041666666667,0.141251016063383,0.989502378500196,0.141250318690794,0.231780407435645
9.81111111111111,0.141250755343239,0.989503752468893,0.141250057100291,0.23179164183307
9.81180555555556,0.141250494605651,0.989505126326564,0.141249795492287,0.231802876996609
9.8125,0.141250233850616,0.989506500073201,0.141249533866778,0.231814112926387
9.81319444444444,0.14124997307813,0.989507873708793,0.141249272223761,0.231825349622529
9.81388888888889,0.141249712288191,0.989509247233332,0.141249010563232,0.231836587085159
9.81458333333333,0.141249451480793,0.989510620646809,0.141248748885188,0.231847825314402
9.81527777777778,0.141249190655934,0.989511993949216,0.141248487189625,0.231859064310383
9.81597222222222,0.14124892981361,0.989513367140543,0.14124822547654,0.231870304073227
9.81666666666667,0.141248668953817,0.989514740220781,0.141247963745928,0.231881544603058
9.81736111111111,0.141248408076553,0.989516113189922,0.141247701997787,0.231892785900003
9.81805555555556,0.141248147181812,0.989517486047957,0.141247440232113,0.231904027964185
9.81875,0.141247886269593,0.989518858794876,0.141247178448902,0.231915270795729
9.81944444444444,0.141247625339891,0.989520231430671,0.141246916648151,0.23192651439476
9.82013888888889,0.141247364392703,0.989521603955333,0.141246654829856,0.231937758761405
9.82083333333333,0.141247103428025,0.989522976368853,0.141246392994013,0.231949003895786
9.82152777777778,0.141246842445854,0.989524348671223,0.14124613114062,0.23196024979803
9.82222222222222,0.141246581446186,0.989525720862433,0.141245869269672,0.231971496468262
9.82291666666667,0.141246320429017,0.989527092942474,0.141245607381166,0.231982743906606
9.82361111111111,0.141246059394344,0.989528464911339,0.141245345475098,0.231993992113188
9.82430555555556,0.141245798342164,0.989529836769017,0.141245083551465,0.232005241088133
9.825,0.141245537272472,0.9895312085155,0.141244821610263,0.232016490831566
9.82569444444444,0.141245276185266,0.98953258015078,0.141244559651489,0.232027741343612
9.82638888888889,0.141245015080542,0.989533951674847,0.141244297675139,0.232038992624396
9.82708333333333,0.141244753958295,0.989535323087693,0.141244035681209,0.232050244674044
9.82777777777778,0.141244492818524,0.989536694389309,0.141243773669696,0.23206149749268
9.82847222222222,0.141244231661223,0.989538065579686,0.141243511640597,0.232072751080431
9.82916666666667,0.14124397048639,0.989539436658816,0.141243249593907,0.232084005437421
9.82986111111111,0.141243709294021,0.989540807626689,0.141242987529623,0.232095260563775
9.83055555555556,0.141243448084112,0.989542178483298,0.141242725447742,0.23210651645962
9.83125,0.14124318685666,0.989543549228632,0.14124246334826,0.23211777312508
9.83194444444444,0.141242925611661,0.989544919862684,0.141242201231173,0.23212903056028
9.83263888888889,0.141242664349111,0.989546290385445,0.141241939096478,0.232140288765347
9.83333333333333,0.141242403069008,0.989547660796905,0.141241676944172,0.232151547740404
9.83402777777778,0.141242141771347,0.989549031097057,0.14124141477425,0.232162807485579
9.83472222222222,0.141241880456126,0.989550401285892,0.141241152586709,0.232174068000996
9.83541666666667,0.141241619123339,0.9895517713634,0.141240890381545,0.232185329286781
9.83611111111111,0.141241357772984,0.989553141329574,0.141240628158756,0.23219659134306
9.83680555555556,0.141241096405058,0.989554511184404,0.141240365918337,0.232207854169957
9.8375,0.141240835019556,0.989555880927882,0.141240103660284,0.232219117767598
9.83819444444444,0.141240573616475,0.989557250559999,0.141239841384595,0.23223038213611
9.83888888888889,0.141240312195812,0.989558620080747,0.141239579091265,0.232241647275617
9.83958333333333,0.141240050757562,0.989559989490117,0.141239316780291,0.232252913186245
9.84027777777778,0.141239789301723,0.9895613587881,0.14123905445167,0.23226417986812
9.84097222222222,0.141239527828291,0.989562727974688,0.141238792105397,0.232275447321367
9.84166666666667,0.141239266337262,0.989564097049871,0.14123852974147,0.232286715546113
9.84236111111111,0.141239004828632,0.989565466013642,0.141238267359884,0.232297984542482
9.84305555555556,0.141238743302399,0.989566834865992,0.141238004960636,0.232309254310601
9.84375,0.141238481758557,0.989568203606912,0.141237742543723,0.232320524850595
9.84444444444444,0.141238220197105,0.989569572236394,0.14123748010914,0.232331796162591
9.84513888888889,0.141237958618038,0.989570940754429,0.141237217656885,0.232343068246713
9.84583333333333,0.141237697021353,0.989572309161008,0.141236955186953,0.232354341103088
9.84652777777778,0.141237435407045,0.989573677456123,0.141236692699342,0.232365614731841
9.84722222222222,0.141237173775112,0.989575045639766,0.141236430194046,0.232376889133099
9.84791666666667,0.14123691212555,0.989576413711927,0.141236167671064,0.232388164306987
9.84861111111111,0.141236650458356,0.989577781672598,0.141235905130391,0.232399440253631
9.84930555555556,0.141236388773525,0.989579149521771,0.141235642572023,0.232410716973157
9.85,0.141236127071054,0.989580517259437,0.141235379995958,0.232421994465691
9.85069444444444,0.14123586535094,0.989581884885588,0.141235117402191,0.232433272731359
9.85138888888889,0.141235603613179,0.989583252400215,0.141234854790719,0.232444551770288
9.85208333333333,0.141235341857767,0.98958461980331,0.141234592161538,0.232455831582602
9.85277777777778,0.141235080084701,0.989585987094863,0.141234329514645,0.232467112168428
9.85347222222222,0.141234818293977,0.989587354274868,0.141234066850036,0.232478393527893
9.85416666666667,0.141234556485592,0.989588721343314,0.141233804167707,0.232489675661121
9.85486111111111,0.141234294659542,0.989590088300194,0.141233541467655,0.23250095856824
9.85555555555556,0.141234032815823,0.9895914551455,0.141233278749876,0.232512242249375
9.85625,0.141233770954432,0.989592821879222,0.141233016014367,0.232523526704653
9.85694444444444,0.141233509075366,0.989594188501352,0.141232753261124,0.2325348119342
9.85763888888889,0.141233247178619,0.989595555011882,0.141232490490143,0.232546097938142
9.85833333333333,0.14123298526419,0.989596921410804,0.141232227701421,0.232557384716604
9.85902777777778,0.141232723332075,0.989598287698109,0.141231964894954,0.232568672269715
9.85972222222222,0.141232461382269,0.989599653873788,0.141231702070739,0.232579960597598
9.86041666666667,0.141232199414769,0.989601019937833,0.141231439228771,0.232591249700382
9.86111111111111,0.141231937429572,0.989602385890236,0.141231176369048,0.232602539578192
9.86180555555556,0.141231675426674,0.989603751730989,0.141230913491566,0.232613830231155
9.8625,0.141231413406072,0.989605117460082,0.141230650596321,0.232625121659397
9.86319444444444,0.141231151367761,0.989606483077508,0.141230387683309,0.232636413863044
9.86388888888889,0.141230889311738,0.989607848583259,0.141230124752527,0.232647706842222
9.86458333333333,0.141230627238,0.989609213977325,0.141229861803971,0.232659000597059
9.86527777777778,0.141230365146543,0.989610579259698,0.141229598837638,0.232670295127681
9.86597222222222,0.141230103037364,0.989611944430371,0.141229335853524,0.232681590434213
9.86666666666667,0.141229840910458,0.989613309489335,0.141229072851626,0.232692886516783
9.86736111111111,0.141229578765822,0.989614674436581,0.141228809831939,0.232704183375517
9.86805555555556,0.141229316603453,0.989616039272101,0.14122854679446,0.232715481010542
9.86875,0.141229054423347,0.989617403995887,0.141228283739186,0.232726779421983
9.86944444444444,0.1412287922255,0.989618768607931,0.141228020666112,0.232738078609969
9.87013888888889,0.141228530009909,0.989620133108223,0.141227757575236,0.232749378574625
9.87083333333333,0.14122826777657,0.989621497496757,0.141227494466554,0.232760679316077
9.87152777777778,0.14122800552548,0.989622861773523,0.141227231340062,0.232771980834454
9.87222222222222,0.141227743256634,0.989624225938514,0.141226968195756,0.232783283129881
9.87291666666667,0.14122748097003,0.989625589991721,0.141226705033633,0.232794586202484
9.87361111111111,0.141227218665664,0.989626953933135,0.141226441853689,0.232805890052391
9.87430555555556,0.141226956343531,0.989628317762749,0.14122617865592,0.232817194679729
9.875,0.141226694003629,0.989629681480555,0.141225915440323,0.232828500084624
9.87569444444444,0.141226431645953,0.989631045086543,0.141225652206895,0.232839806267203
9.87638888888889,0.141226169270501,0.989632408580707,0.141225388955631,0.232851113227592
9.87708333333333,0.141225906877269,0.989633771963036,0.141225125686529,0.232862420965919
9.87777777777778,0.141225644466252,0.989635135233525,0.141224862399583,0.232873729482311
9.87847222222222,0.141225382037448,0.989636498392163,0.141224599094791,0.232885038776894
9.87916666666667,0.141225119590852,0.989637861438944,0.14122433577215,0.232896348849795
9.87986111111111,0.141224857126462,0.989639224373858,0.141224072431655,0.232907659701141
9.88055555555556,0.141224594644273,0.989640587196898,0.141223809073302,0.23291897133106
9.88125,0.141224332144281,0.989641949908055,0.141223545697089,0.232930283739677
9.88194444444444,0.141224069626484,0.989643312507322,0.141223282303012,0.23294159692712
9.88263888888889,0.141223807090878,0.98964467499469,0.141223018891066,0.232952910893517
9.88333333333333,0.141223544537458,0.98964603737015,0.141222755461249,0.232964225638993
9.88402777777778,0.141223281966222,0.989647399633696,0.141222492013556,0.232975541163677
9.88472222222222,0.141223019377166,0.989648761785317,0.141222228547984,0.232986857467694
9.88541666666667,0.141222756770285,0.989650123825008,0.14122196506453,0.232998174551173
9.88611111111111,0.141222494145577,0.989651485752759,0.141221701563189,0.233009492414241
9.88680555555556,0.141222231503038,0.989652847568562,0.141221438043958,0.233020811057024
9.8875,0.141221968842664,0.989654209272409,0.141221174506834,0.23303213047965
9.88819444444444,0.141221706164451,0.989655570864293,0.141220910951813,0.233043450682245
9.88888888888889,0.141221443468397,0.989656932344204,0.14122064737889,0.233054771664938
9.88958333333333,0.141221180754496,0.989658293712135,0.141220383788063,0.233066093427855
9.89027777777778,0.141220918022747,0.989659654968078,0.141220120179328,0.233077415971124
9.89097222222222,0.141220655273144,0.989661016112025,0.141219856552682,0.233088739294872
9.89166666666667,0.141220392505685,0.989662377143967,0.141219592908119,0.233100063399226
9.89236111111111,0.141220129720365,0.989663738063897,0.141219329245638,0.233111388284313
9.89305555555556,0.141219866917181,0.989665098871807,0.141219065565234,0.233122713950262
9.89375,0.14121960409613,0.989666459567688,0.141218801866903,0.233134040397198
9.89444444444444,0.141219341257208,0.989667820151532,0.141218538150642,0.233145367625251
9.89513888888889,0.141219078400411,0.989669180623332,0.141218274416448,0.233156695634546
9.89583333333333,0.141218815525735,0.98967054098308,0.141218010664316,0.233168024425212
9.89652777777778,0.141218552633178,0.989671901230767,0.141217746894243,0.233179353997376
9.89722222222222,0.141218289722734,0.989673261366385,0.141217483106226,0.233190684351165
9.89791666666667,0.141218026794401,0.989674621389927,0.14121721930026,0.233202015486708
9.89861111111111,0.141217763848175,0.989675981301384,0.141216955476342,0.233213347404131
9.89930555555556,0.141217500884053,0.989677341100749,0.141216691634469,0.233224680103562
9.9,0.14121723790203,0.989678700788013,0.141216427774636,0.233236013585128
9.90069444444444,0.141216974902103,0.989680060363168,0.14121616389684,0.233247347848958
9.90138888888889,0.141216711884268,0.989681419826208,0.141215900001078,0.233258682895179
